mlbamID,Name,BDB,statsID,cbsID,espnFantasyID,espnID,retroID,Pos_Class,bisID,altName
425633,Tim Olson,olsonti01,7343,292011,1017,5983,olsot001,,2087,
276354,Matt Treanor,treanma01,7344,44127,1018,5984,tream001,C,2265,
425877,Yadier Molina,molinya01,7345,390815,1019,5986,moliy001,C,7007,
430622,Cory Sullivan,sullico01,7346,448971,1020,5988,sullc001,OF,1940,
431146,Jason Childers,childja01,7347,448918,1539,5989,chilj001,P,2379,
431157,Joey Gathright,gathrjo01,7348,392537,1021,5990,gathj001,OF,3913,
425776,Dusty Bergman,bergmdu01,7349,387400,,,bergd003,,2643,
434479,Mike Hinckley,hinckmi01,7351,533003,1023,5994,hincm001,P,3769,
433477,Andy Green,greenan01,7352,292451,1024,5995,greea001,IF,2991,
425774,Dallas McPherson,mcpheda01,7353,387404,1025,5996,mcphd001,1B,2194,
425820,Joe Horgan,horgajo01,7354,292748,,,horgj001,,2304,
407825,Matt Guerrier,guerrma02,7355,181983,1027,5998,guerm001,P,2061,
433517,Brad Halsey,halsebr01,7356,497832,1028,5999,halsb001,1B,4760,
430680,Justin Lehr,lehrju01,7357,448945,1029,6000,lehrj001,P,2163,
408097,Arnie Munoz,munozar01,7358,288975,1809,6001,munoa001,P,2111,
433578,Lance Cormier,cormila01,7359,489774,1030,6003,corml001,P,4346,
425628,Greg Aquino,aquingr01,7361,390845,1031,6005,aquig001,P,1899,
433597,Mark Teahen,teahema01,7365,490439,1033,6011,teahm001,IF,4511,
430894,Chris Aguila,aguilch01,7367,292336,1034,6015,aguic001,OF,2143,
430627,Bartolome Fortunato,fortuba01,7368,448926,,,fortb001,P,2213,
429715,Travis Blackley,blacktr01,7369,392325,1035,6018,blact001,P,3234,
430658,Justin Leone,leoneju01,7370,225390,1541,6019,leonj003,IF,2157,
433657,Dave Bush,bushda01,7371,486527,1036,6020,bushd001,P,4635,
430593,Brendan Harris,harribr01,7372,392185,1037,6022,harrb001,IF,2178,
425545,Josh Willingham,willijo03,7373,383458,1038,6024,willj004,OF,2103,
430651,Nick Regilio,regilni01,7374,448961,,,regin001,P,2226,
430564,Sam Marsonek,marsosa01,7376,392872,,,marss001,,2144,
408235,Matt Erickson,erickma01,7377,182069,,,ericm001,,2363,
430944,Bucky Jacobsen,jacobbu02,7378,25762,,,jacob002,,2368,
430941,George Sherrill,sherrge01,7379,479390,1041,6031,sherg001,P,6291,
408305,Jorge Cantu,cantujo01,7380,288947,1042,6033,cantj001,1B,2521,
430589,Chad Qualls,quallch01,7381,448415,1043,6034,qualc001,P,2170,
433585,Jeff Francis,francje01,7383,517683,1045,6038,franj003,P,4684,
425497,Nook Logan,loganno01,7384,293088,1046,6039,logan001,,2076,
425476,Bobby Madritsch,madribo01,7385,383378,,,madrb001,,2085,
429720,John Maine,mainejo01,7386,479206,1048,6041,mainj001,P,4773,
433877,Abe Alvarez,alvarab01,7387,489764,1049,6043,alvaa001,P,6259,
430583,Jason Bartlett,bartlja01,7388,392862,1050,6044,bartj001,IF,8219,
430604,Roberto Novoa,novoaro01,7389,448413,1051,6045,novor002,P,2217,
425786,Scott Atchison,atchisc01,7391,293126,674,4755,atchs001,,2642,
429723,Merkin Valdez,valdeme01,7394,448949,1054,6050,valdm003,P,7019,
430674,Yhency Brazoban,brazoyh01,7395,448911,1055,6051,brazy001,P,2150,
430905,Ruben Gotay,gotayru01,7396,392117,1056,6053,gotar001,IF,3417,
408250,Jimmy Serrano,serraji01,7397,489865,,,serrj001,,2491,
430657,Cha Seung Baek,baekch01,7398,448904,1057,6055,baekc001,P,8214,
430913,Brad Hennessey,hennebr01,7399,479029,1058,6056,hennb001,1B,3720,
430621,Jorge Piedra,piedrjo01,7400,292523,1059,6058,piedj001,,2211,
433586,Santiago Casilla,garcija01,7401,515663,1060,6060,garcj002,P,2873,
430655,Jorge Vasquez,vasqujo01,7402,448977,1061,6061,vasqj001,P,2221,
400066,Franklin Nunez,nunezfr01,7403,212032,1062,6062,nunef001,P,2033,
425429,Andy Phillips,phillan01,7404,382867,1063,6063,phila001,IF,2075,
425507,Fernando Cabrera,cabrefe01,7406,383443,1065,6067,cabrf002,P,2105,
433583,Val Majewski,majewva01,7407,517210,1066,6068,majev001,OF,4851,
400152,Steve Watkins,watkist01,7408,181731,,,watks002,,2029,
430965,Chris Snyder,snydech02,7409,392209,1067,6070,snydc002,C,4606,
430638,Roman Colon,colonro01,7410,448919,1068,6071,color001,P,2242,
430636,Ian Snell,snellia01,7411,448969,1069,6072,sneli001,P,2227,
277414,Chris Gissell,gissech01,7413,174685,,,gissc001,P,2015,
433898,Jeff Keppinger,keppije01,7414,393033,1071,6076,keppj001,IF,3856,
425508,Ryan Church,churcry01,7415,291996,1072,6078,churr001,OF,2106,
276373,Marty McLeary,mcleama01,7416,132657,1073,6081,mclem002,P,2022,
430667,Jerry Gil,"gilje01",7417,393506,1074,6082,gil-j001,P,2207,
425514,Heath Bell,bellhe01,7418,383399,1075,6084,bellh001,P,2080,
430895,Maicer Izturis,izturma01,7420,392082,1077,6087,iztum001,IF,2437,
407832,Wilson Valdez,valdewi01,7421,284648,1079,6089,valdw001,IF,1863,
430669,Josh Kroeger,kroegjo01,7422,448943,2102,6090,kroej001,OF,2205,
434681,Pete Orr,orrpe01,7424,292414,1078,6088,orr-p001,IF,2748,
430585,Jason Kubel,kubelja01,7425,393034,1088,6102,kubej002,1B,2161,
430917,Mike Fontenot,fontemi01,7427,479205,1084,6098,fontm001,IF,3912,
425488,Walter Young,youngwa01,7428,383459,,,younw001,,2112,
425859,Russ Adams,adamsru01,7429,390764,1087,6101,adamr002,IF,4519,
433997,Eric Crozier,crozier01,7430,392079,,,croze001,1B,3011,
430953,Kyle Denney,denneky01,7432,479387,,,dennk001,,7192,
430584,Terry Tiffee,tiffete01,7434,448975,1086,6100,tifft001,IF,2160,
430897,Nick Swisher,swishni01,7435,392256,995,5937,swisn001,OF,4599,
430681,Dan Johnson,johnsda06,7436,392909,1082,6096,johnd004,1B,2167,
429667,Ryan Howard,howarry01,7437,448940,1083,6097,howar001,1B,2154,
425822,Adam Shabala,shabaad01,7438,292133,1090,6104,shaba001,,2954,
425785,Greg Dobbs,dobbsgr01,7439,292185,1085,6099,dobbg001,OF,2158,
430571,John Gall,galljo01,7440,392865,1089,6103,gallj001,1B,2142,
425858,Dave Krynzel,krynzda01,7441,224424,1091,6105,krynd001,OF,8216,
430949,Scott Dunn,dunnsc01,7443,479167,1094,6110,dunns002,,2634,
434117,Jeff Bajenaru,bajenje01,7444,519525,,,bajej001,,2920,
434118,Carmen Cali,calica01,7445,519526,1096,6112,calic001,P,2964,
433258,Aaron Rakers,rakeraa01,7447,520086,1098,6115,rakea001,,2638,
214950,Mickey Lopez,lopezmi01,7448,174792,,,lopem002,,2283,
434137,Logan Kensing,kensilo01,7449,520085,1100,6118,kensl001,P,6166,
430898,Jason Alfaro,alfarja01,7450,477982,,,alfaj001,,2388,
430653,Justin Knoedler,knoedju01,7451,392353,1099,6116,knoej001,C,2223,
430942,Randy Williams,willira01,7453,479394,1102,6122,willr003,P,2362,
430605,Ryan Raburn,raburry01,7454,448416,1745,6124,rabur001,OF,2218,
434158,Curtis Granderson,grandcu01,7455,393076,1103,6125,granc001,OF,4747,
425852,Mike Rose,rosemi01,7456,225251,1104,6126,rosem001,C,2278,
425880,Joe Hietpas,hietpjo01,7457,390863,,,hietj001,P,3479,
430906,Donnie Murphy,murphdo01,7459,393372,1106,6130,murpd004,IF,4704,
430612,Josh Labandeira,labanjo01,7460,448944,,,labaj001,IF,2191,
430599,Joe Blanton,blantjo01,7461,477983,1107,6132,blanj001,P,4849,
400267,Jake Robbins,robbija01,7462,223573,,,robbj001,,2266,
407860,Gustavo Chacin,chacigu01,7463,284583,1108,6134,chacg001,P,2060,
434181,Brandon League,leagubr01,7464,486544,1109,6135,leagb001,P,3731,
434180,Kameron Loe,loeka01,7465,522449,1110,6136,loe-k001,P,4422,
407889,Travis Hughes,hughetr01,7466,284612,,,hught001,P,2045,
430321,Delmon Young,youngde03,7467,435069,1112,6138,yound003,OF,2140,
434718,Huston Street,streehu01,7468,546345,1113,6175,streh001,P,8258,
434878,Andrew Sisco,siscoan01,7470,535077,1114,6177,sisca001,,3706,
434880,Tyrell Godwin,godwity01,7471,486539,1115,6178,godwt001,,3725,
434881,Marcos Carvajal,carvama01,7472,535071,1116,6179,carvm001,P,3216,
434884,Ryan Rowland-Smith,rowlary01,7476,535076,1118,6183,rowlr002,P,3245,
434885,D.J. Houlton,houltdj01,7477,535074,1119,6184,hould001,,3566,
434886,Adam Stern,sternad01,7478,292195,1120,6185,stera001,OF,3568,
433592,Tony Blanco,blancto01,7479,392292,,,blant001,IF,2522,
435082,Dae-Sung Koo,kooda01,7480,,,,koo-d001,,8619,
434778,Kendry Morales,moralke01,7481,534114,1123,6188,morak001,1B,8610,
435158,Keiichi Yabu,yabuke01,7482,539153,1124,6189,yabuk001,P,8624,
431094,Aaron Hill,hillaa01,7483,484952,1125,6190,hilla001,IF,6104,
435221,Brandon McCarthy,mccarbr01,7484,541105,1126,6191,mccab001,P,4662,
435041,Carlos Quentin,quentca01,7485,490156,1127,6192,quenc001,OF,6274,
433582,Conor Jackson,jacksco01,7486,489783,1128,6193,jackc002,OF,5997,
433587,Felix Hernandez,hernafe02,7487,541516,1129,6194,hernf002,P,4772,
434670,Hanley Ramirez,ramirha01,7488,393458,1130,6195,ramih003,IF,8001,
435079,Ian Kinsler,kinslia01,7490,489854,1132,6197,kinsi001,IF,6195,
435181,Jeremy Hermida,hermije01,7492,393586,1134,6199,hermj001,OF,7208,
431159,Kelly Shoppach,shoppke01,7493,484146,1135,6200,shopk001,C,3867,
431167,Larry Broadway,,7494,484948,1136,6201,,1B,,
430912,Matt Cain,cainma01,7495,479027,1137,6202,cainm001,P,4732,
430594,Renyel Pinto,pintore01,7496,448414,1138,6203,pintr001,P,2180,
429664,Robinson Cano,canoro01,7497,532997,1139,6204,canor001,IF,3269,
425783,Shin-Soo Choo,choosh01,7498,292740,1140,6205,choos001,OF,3174,
431162,Tim Stauffer,staufti01,7500,484529,1141,6207,staut001,P,6432,
434678,Kyle Davies,davieky01,7501,533263,1142,6208,davik002,P,3642,
425426,Chien-Ming Wang,wangch01,7502,382868,1143,6209,wangc001,P,2074,
434939,Ryan Garko,garkory01,7503,490286,1144,6210,garkr001,1B,6319,
434538,Francisco Liriano,liriafr01,7504,530359,1145,6211,lirif001,P,3201,
400291,Dustin Moseley,moseldu01,7507,223487,1146,6214,mosed001,P,7060,
429780,Chris Narveson,narvech01,7508,448956,1147,6215,narvc001,P,2141,
430935,Cole Hamels,hamelco01,7509,479065,1148,6216,hamec001,P,4972,
435338,Tadahito Iguchi,iguchta01,7510,541869,1149,6217,iguct001,IF,8581,
435358,Yuniesky Betancourt,betanyu01,7511,541865,1150,6218,betay001,IF,8585,
435043,Zach Duke,dukeza01,7512,545785,1151,6219,dukez001,P,3840,
434661,Nate McLouth,mclouna01,7513,392541,1152,6220,mclon001,OF,3190,
434298,Todd Coffey,coffeto01,7514,530354,1153,6221,cofft001,P,2467,
430596,William Bergolla,bergowi01,7515,392291,1154,6222,bergw001,1B,2152,
430586,Ezequiel Astacio,astacez01,7516,448400,1155,6223,astae001,P,2169,
430587,Taylor Buchholz,buchhta01,7517,448403,1156,6224,bucht001,1B,2168,
435039,Anthony Reyes,reyesan01,7518,546241,1157,6225,reyea002,P,7105,
434705,Jason Repko,repkoja01,7519,292787,1158,6227,repkj001,OF,2628,
434627,Ryan Speier,speiery01,7520,533021,1159,6228,speir001,P,3808,
432928,Luke Scott,scottlu01,7521,393622,1160,6229,scotl001,1B,3469,
430646,Jake Woods,woodsja01,7522,448980,1167,6247,woodj002,P,2196,
467749,Steve Schmoll,schmost01,7523,549000,1168,6248,schms001,P,5495,
434659,Chris Duffy,duffych01,7524,392535,1169,6250,duffc001,OF,3605,
435518,Norihiro Nakamura,nakamno01,7525,,,,nakan001,,8786,
434559,Dave Gassner,gassnda01,7526,451963,1171,6253,gassd001,P,3546,
430592,Ronny Cedeno,cedenro02,7527,392179,1172,6254,ceder002,IF,2179,
434586,Ambiorix Burgos,burgoam01,7528,532996,1173,6256,burga001,P,3246,
429721,Royce Ring,ringro01,7529,392543,1174,6257,ringr001,P,4350,
434639,Scott Munter,muntesc01,7530,533058,1175,6258,munts001,P,3470,
435618,Jeremy Accardo,accarje01,7534,490429,1178,6262,accaj001,P,6428,
430675,Sean Henn,hennse01,7535,448938,1179,6263,henns001,P,2147,
433581,Brad Thompson,thompbr01,7536,546242,1180,6264,thomb002,P,4911,
434565,Robinson Tejeda,tejedro01,7537,532872,1181,6265,tejer001,P,2575,
430041,Ray Sadler,sadlera01,7538,392192,1182,6268,sadlr001,OF,2914,
448592,Cla Meredith,meredcl01,7539,553558,1183,6269,merec001,P,7613,
425854,Oscar Robles,robleos01,7540,390823,1184,6271,roblo001,IF,8975,
446919,Todd Self,selfto01,7542,553833,1186,6273,selft001,,2933,
407910,Keith Reed,reedke01,7543,547594,,,reedk001,,2695,
452225,Jeff Fiorentino,fioreje01,7544,553853,1188,6276,fiorj001,OF,8024,
408076,Chris Prieto,prietch01,7545,219565,,,priec001,,2255,
446916,Mike Burns,burnsmi01,7546,553903,1190,6279,burnm001,P,2932,
429722,Ervin Santana,santaer01,7547,479168,1191,6280,sante001,P,3200,
435658,Jorge Campillo,campijo01,7548,546343,1192,6281,campj002,P,8686,
434338,Joe Dillon,dillojo02,7549,292821,1193,6283,dillj001,1B,2384,
430910,Brayan Pena,penabr01,7551,392100,1195,6285,penab002,C,3231,
434643,Wandy Rodriguez,rodriwa01,7552,533047,1196,6286,rodrw002,P,2586,
407908,Joel Peralta,peraljo01,7553,538896,1197,6287,peraj002,P,2332,
434590,Yorman Bazardo,bazaryo01,7554,532995,1198,6290,bazay001,P,3143,
408199,Eddy Garabito,garabed01,7555,,,,garae001,OF,7022,
435318,Steve Stemle,stemlst01,7556,546503,,,stems001,,2518,
435140,Hayden Penn,pennha01,7557,539139,1201,6293,pennh001,P,4893,
435378,Chad Orvella,orvelch01,7559,545772,1203,6296,orvec001,P,5952,
452220,Stephen Drew,drewst01,7560,580789,1204,6298,drews001,IF,4251,
430573,Shane Costa,costash01,7561,448920,1205,,costs001,OF,6358,
435218,Tony Giarratano,giarrto01,7563,541102,1207,6302,giart001,,6270,
425491,Ryan Doumit,doumiry01,7564,225347,1208,6304,doumr001,C,2113,
435401,Skip Schumaker,schumsk01,7567,392876,1210,6307,schus001,IF,3704,
434701,Franquelis Osoria,osorifr01,7568,533308,1211,6308,osorf001,P,2860,
435263,Brian McCann,mccanbr01,7569,541104,1212,6309,mccab002,C,4810,
430907,Rick Short,shortri01,7570,,,,shorr001,,2263,
450351,C.J. Wilson,wilsocj01,7571,548808,1214,6311,wilsc004,P,3580,
434442,J.P. Howell,howeljp01,7572,530358,1215,6312,howej003,P,8245,
435620,Jack Taschner,taschja01,7573,546046,1216,6314,tascj001,P,2766,
430641,Blaine Boyer,boyerbl01,7574,448910,1217,6316,boyeb001,P,2237,
434626,Ryan Shealy,shealry01,7575,533019,1218,6317,shear001,1B,4443,
448179,Rich Hill,hillri01,7578,555244,1221,6321,hillr001,P,4806,
446939,Ron Flores,florero01,7579,555486,1222,6323,florr002,1B,3152,
430665,Brandon Medders,meddebr01,7580,448951,1223,6324,meddb001,P,8604,
408311,Justin Huber,huberju01,7581,288908,1224,6325,hubej001,1B,3147,
435058,Jonah Bayliss,baylijo01,7582,546497,1225,6327,baylj001,P,4560,
434591,Randy Messenger,messera01,7583,533007,1226,6330,messr001,P,2658,
434582,Paul McAnulty,mcanupa01,7584,533006,1227,6331,mcanp001,1B,4409,
435179,Scott Olsen,olsensc01,7585,546239,1228,6332,olses001,P,4529,
430939,Brian Shackelford,shackbr01,7586,479069,1229,6336,shacb001,,2461,
456436,Kevin Reese,reeseke01,7588,393620,1231,6338,reesk001,,2977,
434592,Chris Resop,resopch01,7589,533014,1232,6340,resoc001,P,3799,
434378,Justin Verlander,verlaju01,7590,530362,1233,6341,verlj001,P,8700,
434630,Eli Whiteside,whiteel03,7591,390826,1234,6342,white004,C,3536,
448327,Fernando Cortez,cortefe01,7592,548903,1235,6343,cortf001,1B,3634,
425796,Jeff Francoeur,francje02,7594,389741,1237,6345,franj004,OF,4792,
466320,Melky Cabrera,cabreme01,7595,547679,1238,6347,cabrm002,OF,4022,
435279,Adam Greenberg,greenad01,7596,392184,1239,6348,greea002,1B,4647,
444875,Matt Murton,murtoma01,7597,486549,1240,6349,murtm001,OF,6307,
448676,Ryan Spilborghs,spilbry01,7598,548829,1241,6350,spilr001,OF,4521,
450306,Jason Vargas,vargaja01,7599,556425,1242,6352,vargj001,P,8044,
445968,Dana Eveland,evelada01,7600,547371,1243,6353,eveld001,P,5508,
435501,Danny Sandoval,sandoda01,7601,225437,1244,6354,sandd003,IF,2344,
434664,Jason Botts,bottsja01,7602,292036,1245,6355,bottj001,OF,2907,
433584,Fausto Carmona,carmofa01,7603,533051,1246,6356,carmf001,P,3273,
454535,Clay Hensley,henslcl01,7604,556540,1247,6358,hensc002,P,4593,
407876,Chip Ambres,ambrech01,7606,284567,1249,6360,ambrc001,OF,2042,
434680,Macay Mcbride,mcbrima01,7608,533266,1250,6362,mcbrm001,1B,3475,
434660,Brad Eldred,eldrebr01,7609,533050,1251,6363,eldrb001,1B,4328,
444520,Craig Breslow,breslcr01,7610,557093,1252,6365,bresc001,P,4363,
435458,Travis Chick,chicktr01,7611,546226,1542,6366,chict001,P,4524,
434668,Manny Delcarmen,delcama01,7612,533210,1253,6368,delcm001,P,3180,
455009,Jonathan Broxton,broxtjo01,7613,558833,1254,6370,broxj001,P,4759,
449097,Jonathan Papelbon,papeljo01,7614,549684,1255,6373,papej001,P,5975,
435560,Omar Quintanilla,quintom01,7615,490393,1256,6374,quino001,IF,6335,
441266,Jeff Harris,harrije02,7616,25263,1257,6376,harrj001,P,7189,
434560,Eude Brito,britoeu01,7617,532867,1258,6377,brite001,P,2514,
407932,Ryan Jorgensen,jorgery01,7618,284710,1259,6378,jorgr001,C,7056,
430567,Brandon Watson,watsobr01,7619,393459,1260,6379,watsb002,OF,2146,
439421,Alejandro Freire,freiral01,7620,,,,freia001,,8588,
434578,Joe Saunders,saundjo01,7621,533017,1262,6383,saunj001,P,4366,
444857,Scott Feldman,feldmsc01,7622,549996,1263,6384,felds001,P,6283,
457733,Joey Devine,devinjo01,7624,563212,1265,6387,devij001,1B,9862,
408072,Jason Bulger,bulgeja01,7626,285772,1161,6230,bulgj001,P,3915,
431145,Russell Martin,martiru01,7628,483767,1268,6390,martr004,C,4616,
460580,Chuck James,jamesch03,7629,565846,1269,6391,jamec002,P,4886,
451491,Joel Zumaya,zumayjo01,7630,580535,1270,6392,zumaj001,P,4699,
456030,Dustin Pedroia,pedrodu01,7631,547429,1271,6393,pedrd001,IF,8370,
425472,Alejandro Machado,machaal01,7632,225393,1272,6394,macha002,IF,2082,
433591,Joel Guzman,guzmajo03,7633,489847,1273,6395,guzmj004,IF,3728,
456714,Billy Butler,butlebi03,7634,584800,1568,6396,butlb003,1B,7399,
435558,Daric Barton,bartoda02,7635,546496,1569,6397,bartd001,1B,5928,
430904,Paul Maholm,maholpa01,7636,482825,1274,6398,mahop002,P,8678,
456589,Jason Bergmann,bergmja01,7637,563949,1275,6399,bergj001,P,4640,
430632,Willy Aybar,aybarwi01,7638,448903,1276,6400,aybaw001,1B,2192,
450172,Edinson Volquez,volqued01,7639,564090,1277,6401,volqe001,P,3990,
445584,Matt Tupman,tupmama01,7640,489866,1840,6402,tupmm001,C,4381,
425503,Freddie Bynum,bynumfr01,7641,383402,1278,6403,bynuf001,IF,2099,
435278,Jermaine Van Buren,vanbuje01,7642,541522,1279,6405,vanbj002,,2492,
425824,Angel Chavez,chavean02,7643,225336,1280,6406,chava002,IF,2224,
429711,Franklin Gutierrez,gutiefr01,7644,392462,1281,6408,gutif001,OF,3255,
408244,Bernie Castro,castrbe01,7645,288898,1282,6410,castb002,IF,2096,
430684,Chris Oxspring,oxsprch01,7646,392911,1283,6411,oxspc001,,7232,
435180,Robert Andino,andinro01,7648,546224,1284,6414,andir001,IF,4900,
425539,Hong-Chih Kuo,kuoho01,7649,390774,1285,6415,kuo-h001,P,7016,
434638,Brian Burres,burrebr01,7651,533046,1166,6245,burrb001,P,3425,
434679,Anthony Lerew,lerewan01,7652,533265,1286,6416,lerea001,P,3440,
430962,Dustin Nippert,nippedu01,7653,479986,1287,6417,nippd001,P,4426,
430931,Daniel Ortmeier,ortmeda01,7654,479033,1288,6418,ortmd001,1B,4694,Dan Ortmeier
407094,Chris Booker,bookech01,7656,284576,1290,6421,bookc001,P,2039,
434480,Darrell Rasner,rasneda01,7657,533013,1291,6422,rasnd001,P,4770,
408219,Chris Duncan,duncach01,7658,181889,1292,6423,duncc002,OF,2722,
434703,Brian Myrow,myrowbr01,7659,533307,1163,6237,myrob001,1B,3702,
424366,John-Ford Griffin,griffjo01,7660,390770,1293,6426,grifj002,OF,2182,
451788,Shaun Marcum,marcush01,7661,564466,1294,6427,marcs001,P,6204,
434567,Geovany Soto,sotoge01,7662,392194,1295,6428,sotog001,C,3707,
425543,Josh Wilson,wilsojo03,7663,292457,1296,6429,wilsj003,IF,2102,
430676,Mike Vento,ventomi01,7664,392915,1297,6430,ventm001,OF,2149,
456121,Chris Denorfia,denorch01,7665,392533,1298,6431,denoc001,OF,4400,
444518,Chris Demaria,demarch01,7666,564514,,,demac001,,4361,
434539,Travis Bowyer,bowyetr01,7667,532866,1300,6433,bowyt001,,2653,
425863,Chris Heintz,heintch01,7668,390809,1301,6434,heinc001,C,2307,
444135,Ryan Theriot,theriry01,7670,392195,1303,6437,therr001,IF,3811,
434666,Josh Rupe,rupejo01,7671,541518,1304,6438,rupej001,P,7206,
434583,J.J. Furmaniak,furmajj01,7672,489845,1305,6440,furmj001,IF,3054,
460647,Jaime Bubela,bubelja01,7673,225322,,,bubej001,,8224,
285070,Doug Clark,clarkdo01,7674,174670,1307,6444,clard002,,2457,
430590,Charlton Jimerson,jimerch01,7675,448410,1308,6445,jimec001,OF,2171,
434589,Mark Woodyard,woodyma01,7676,533027,1309,6447,woodm003,,3094,
425860,Bryan Bullington,bullibr01,7677,390798,1310,6448,bullb001,P,5066,
452733,Tom Gorzelanny,gorzeto01,7678,566069,1311,6449,gorzt001,P,6244,
448165,Matt Capps,cappsma01,7679,566068,1312,6450,cappm001,P,4788,
435038,Anderson Hernandez,hernaan01,7680,546230,1313,6451,herna003,IF,3366,
435438,Mike Esposito,esposmi01,7682,,1314,6453,espom001,,4986,
457727,Cameron Maybin,maybica01,7684,1098967,1570,6455,maybc001,OF,5223,
492706,Kenji Johjima,johjike01,7687,580790,1316,6458,johjk001,C,5811,
466983,Fabio Castro,castrfa01,7688,549678,1317,6459,castf002,P,4048,
430644,Steve Andrade,andrast01,7690,448902,1543,6460,andrs002,P,7018,
462564,Dan Uggla,ugglada01,7692,292238,1318,6462,uggld001,IF,3442,
445095,Jason Pridie,pridija01,7693,489859,1841,6463,pridj001,OF,4611,
461347,Jamie Vermilyea,vermija01,7694,582519,1676,6464,vermj001,P,5660,
462940,Juan Mateo,mateoju02,7695,550000,1319,6465,matej002,P,3753,
445589,Michael Megrew,,7696,582518,1320,6466,,P,,
433589,Yusmeiro Petit,petityu01,7699,546240,1322,6470,petiy001,P,4020,
